"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","PT_TRIALS_N","PT_TRIALS_PER_BLOCK","PT_BLOCKS","TEST_TRIALS_N","TEST_TRIALS_PER_BLOCK","TEST_BLOCKS","REWARD_PROBABILITIES","REWARD_PROBABILITIES_ITERATIONS","REWARD_TO_PREF_TRIALS_RATIO","STAGE_2_TRIAL_IMAGES_TIME","STAGE_2_TRIAL_TIME_LIMIT","STAGE_2_FEEDBACK_DURATION","STAGE_2_TOO_SLOW_FEEDBACK_DURATION","INITIAL_SCREEN_WIDTH","INITIAL_SCREEN_HEIGHT","FULLSCREEN_SCREEN_WIDTH","FULLSCREEN_SCREEN_HEIGHT","ACQUIRED_BONUS","view_history","rt","response","question_order","success","stimulus","slider_start","trial_name","block","trial","stage_1_trial_item_src","stage_1_trial_item_id","stage_1_trial_slider_rating","value","pt_trial","item_1_id","item_1_subjective_value","item_1_subjective_value_category","item_1_border_color","item_1_reward_prob","item_2_id","item_2_subjective_value","item_2_subjective_value_category","item_2_border_color","item_2_reward_prob","items_subjective_value_difference","selected_item","preference_response_consistent","acquired_points","cumulative_missed_prop_per_block","stage_3_trial_item_src","stage_3_trial_item_id","stage_3_trial_slider_rating","stage_3_img_rating_from_stage_1"
"html-keyboard-response","1019","2001061","0.0-15.0-6.0-4.25-0.25","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","295","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1020","2003607","0.0-15.0-6.0-0.26","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0515.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0313.jpg""></div></div>","","stage_2_rating_images_only","3","296","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1021","2004082","0.0-15.0-6.0-1.26","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","470","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","296","","","","","false","0515","55.5","more_preferred","blue","0.8","0313","31","less_preferred","red","0.2","-24.5","1","1","100","","","","",""
"html-keyboard-response","1022","2005085","0.0-15.0-6.0-4.26-0.26","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","296","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1023","2007629","0.0-15.0-6.0-0.27","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0287.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0460.jpg""></div></div>","","stage_2_rating_images_only","3","297","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1024","2007999","0.0-15.0-6.0-1.27","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","365","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","297","","","","","false","0287","23","less_preferred","red","0.2","0460","87","more_preferred","blue","0.8","64","2","1","100","","","","",""
"html-keyboard-response","1025","2009001","0.0-15.0-6.0-4.27-0.27","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","297","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1026","2011547","0.0-15.0-6.0-0.28","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0028.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0380.jpg""></div></div>","","stage_2_rating_images_only","3","298","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1027","2011909","0.0-15.0-6.0-1.28","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","358","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","298","","","","","false","0028","76.5","less_preferred","red","0.2","0380","99.5","more_preferred","blue","0.8","23","2","1","100","","","","",""
"html-keyboard-response","1028","2012911","0.0-15.0-6.0-4.28-0.28","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","298","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1029","2015457","0.0-15.0-6.0-0.29","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0365.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0507.jpg""></div></div>","","stage_2_rating_images_only","3","299","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1030","2015769","0.0-15.0-6.0-1.29","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","308","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","299","","","","","false","0365","94.5","more_preferred","blue","0.8","0507","61.5","less_preferred","red","0.2","-33","1","1","100","","","","",""
"html-keyboard-response","1031","2016773","0.0-15.0-6.0-4.29-0.29","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","299","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1032","2019317","0.0-15.0-6.0-0.30","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0249.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0189.jpg""></div></div>","","stage_2_rating_images_only","3","300","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1033","2020368","0.0-15.0-6.0-1.30","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1047","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","300","","","","","false","0249","77","more_preferred","blue","0.8","0189","22.5","less_preferred","red","0.2","-54.5","1","1","100","","","","",""
"html-keyboard-response","1034","2021371","0.0-15.0-6.0-4.30-0.30","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","300","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1035","2023914","0.0-15.0-6.0-0.31","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0399.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0189.jpg""></div></div>","","stage_2_rating_images_only","3","301","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1036","2024430","0.0-15.0-6.0-1.31","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","512","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","301","","","","","false","0399","100","more_preferred","blue","0.8","0189","22.5","less_preferred","red","0.2","-77.5","1","1","100","","","","",""
"html-keyboard-response","1037","2025433","0.0-15.0-6.0-4.31-0.31","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","301","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1038","2027977","0.0-15.0-6.0-0.32","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0116.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0496.jpg""></div></div>","","stage_2_rating_images_only","3","302","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1039","2028486","0.0-15.0-6.0-1.32","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","504","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","302","","","","","false","0116","44.5","more_preferred","blue","0.8","0496","0","less_preferred","red","0.2","-44.5","1","1","100","","","","",""
"html-keyboard-response","1040","2029489","0.0-15.0-6.0-4.32-0.32","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","302","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1041","2032033","0.0-15.0-6.0-0.33","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0460.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0459.jpg""></div></div>","","stage_2_rating_images_only","3","303","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1042","2032931","0.0-15.0-6.0-1.33","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","892","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","303","","","","","false","0460","87","more_preferred","blue","0.8","0459","49.5","less_preferred","red","0.2","-37.5","1","1","0","","","","",""
"html-keyboard-response","1043","2033933","0.0-15.0-6.0-4.33-0.33","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","303","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1044","2036479","0.0-15.0-6.0-0.34","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0286.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0116.jpg""></div></div>","","stage_2_rating_images_only","3","304","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1045","2037369","0.0-15.0-6.0-1.34","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","886","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","304","","","","","false","0286","34.5","less_preferred","red","0.2","0116","44.5","more_preferred","blue","0.8","10","2","1","0","","","","",""
"html-keyboard-response","1046","2038372","0.0-15.0-6.0-4.34-0.34","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","304","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1047","2040916","0.0-15.0-6.0-0.35","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0400.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0308.jpg""></div></div>","","stage_2_rating_images_only","3","305","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1048","2041233","0.0-15.0-6.0-1.35","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","311","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","305","","","","","false","0400","100","more_preferred","blue","0.8","0308","15.5","less_preferred","red","0.2","-84.5","1","1","100","","","","",""
"html-keyboard-response","1049","2042236","0.0-15.0-6.0-4.35-0.35","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","305","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1050","2044780","0.0-15.0-6.0-0.36","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0310.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0496.jpg""></div></div>","","stage_2_rating_images_only","3","306","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1051","2045576","0.0-15.0-6.0-1.36","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","791","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","306","","","","","false","0310","19.5","more_preferred","blue","0.8","0496","0","less_preferred","red","0.2","-19.5","1","1","100","","","","",""
"html-keyboard-response","1052","2046580","0.0-15.0-6.0-4.36-0.36","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","306","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1053","2049132","0.0-15.0-6.0-0.37","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0070.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0496.jpg""></div></div>","","stage_2_rating_images_only","3","307","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","1054","2049780","0.0-15.0-6.0-1.37","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","643","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","307","","","","","false","0070","88","more_preferred","blue","0.8","0496","0","less_preferred","red","0.2","-88","1","1","100","","","","",""
"html-keyboard-response","1055","2050782","0.0-15.0-6.0-4.37-0.37","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","307","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1056","2053327","0.0-15.0-6.0-0.38","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0801.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0162.jpg""></div></div>","","stage_2_rating_images_only","3","308","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1057","2053717","0.0-15.0-6.0-1.38","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","387","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","308","","","","","false","0801","73.5","more_preferred","blue","0.8","0162","36.5","less_preferred","red","0.2","-37","1","1","100","","","","",""
"html-keyboard-response","1058","2054721","0.0-15.0-6.0-4.38-0.38","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","308","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1059","2057266","0.0-15.0-6.0-0.39","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0496.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0360.jpg""></div></div>","","stage_2_rating_images_only","3","309","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","1060","2057627","0.0-15.0-6.0-1.39","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","357","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","3","309","","","","","false","0496","0","less_preferred","red","0.2","0360","100","more_preferred","blue","0.8","100","2","1","100","","","","",""
"html-keyboard-response","1061","2058629","0.0-15.0-6.0-4.39-0.39","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","3","309","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1062","2061174","0.0-15.0-6.0-0.40","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0801.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0187.jpg""></div></div>","","stage_2_rating_images_only","3","310","","","","","false","","","","","","","","","","","","","","","","","","",""
